LOAN_ID,LOAN_SK,CUSTOMER_SK,CUSTOMER_ID,RISK_BAND_CODE,DUE_DAY_OF_MONTH,ORIGINATION_AMOUNT,INTEREST_RATE,LOAN_TERM_MONTHS,LOAN_TYPE,BUCKET_INDEX,DELINQUENCY_BUCKET,DPD,OUTSTANDING_BALANCE,RESTRUCTURED_FLAG,CHARGE_OFF_FLAG,SETTLEMENT_FLAG,FRAUD_FLAG,ASSIGNED_COLLECTOR_ID
LN-500187,190,1569,CUST-101483,R1,8,3531.34,0.199,0,Credit Card,0,Current,0,1655.305,FALSE,FALSE,FALSE,FALSE,
LN-500188,191,6463,CUST-106156,R3,2,180888.04,0.0666,197,Mortgage,0,Current,0,180199.3825,FALSE,FALSE,FALSE,FALSE,
LN-500189,192,1916,CUST-101815,R4,5,37544.43,0.0925,57,Auto,0,Current,0,34086.4125,FALSE,FALSE,FALSE,FALSE,
LN-500190,193,1522,CUST-101438,R2,8,46042.86,0.097,71,HELOC,0,Current,0,41179.185,FALSE,FALSE,FALSE,FALSE,
LN-500191,194,8228,CUST-107837,R2,25,4194.06,0.1527,57,Personal,0,Current,0,3697.395,FALSE,FALSE,FALSE,FALSE,
LN-500192,195,3556,CUST-103371,R2,27,27506.87,0.0893,34,Personal,0,Current,0,19012.055,FALSE,FALSE,FALSE,FALSE,COL-1004
LN-500193,196,2833,CUST-102684,R5,4,1906.02,0.1653,0,Credit Card,0,Current,0,1608.195,FALSE,FALSE,FALSE,FALSE,
LN-500194,197,3523,CUST-103339,R6,1,12385.16,0.0734,69,Auto,0,Current,0,10500.41,FALSE,FALSE,FALSE,FALSE,
LN-500195,198,5296,CUST-105033,R2,10,21646.17,0.2068,29,Personal,0,Current,0,12689.13,FALSE,FALSE,FALSE,FALSE,
LN-500196,199,4048,CUST-103844,R2,4,48970.32,0.0784,36,Auto,0,Current,0,41828.7975,FALSE,FALSE,FALSE,FALSE,
LN-500197,200,4750,CUST-104510,R5,15,17857.53,0.082,46,Personal,0,Current,0,17566.3725,FALSE,FALSE,FALSE,FALSE,
LN-500198,201,7139,CUST-106796,R2,26,17509.49,0.2041,0,Credit Card,0,Current,0,14773.64,FALSE,FALSE,FALSE,FALSE,
LN-500199,202,8039,CUST-107657,R7,7,10266.55,0.1295,21,Personal,1,1-29,24,7379.1025,FALSE,FALSE,FALSE,FALSE,COL-1028
LN-500200,203,2706,CUST-102563,R4,28,11681.44,0.15,0,Credit Card,0,Current,0,6570.775,FALSE,FALSE,FALSE,FALSE,
LN-500201,204,723,CUST-100687,R4,2,16845.84,0.083,63,Auto,0,Current,0,15442.0425,FALSE,FALSE,FALSE,FALSE,COL-1020
LN-500202,205,1875,CUST-101775,R5,15,23438.88,0.1068,49,Personal,0,Current,0,22362.615,FALSE,FALSE,FALSE,FALSE,
LN-500203,206,2585,CUST-102447,R6,22,39028.85,0.0626,67,Auto,1,1-29,9,38591.96,FALSE,FALSE,FALSE,FALSE,COL-1069
LN-500204,207,430,CUST-100413,R2,13,9665.58,0.2227,0,Credit Card,0,Current,0,9363.5325,FALSE,FALSE,FALSE,FALSE,
LN-500205,208,5175,CUST-104919,R3,12,32771.07,0.1002,58,Auto,0,Current,0,28109.655,FALSE,FALSE,FALSE,FALSE,
LN-500206,209,623,CUST-100591,R3,7,11397.67,0.2299,0,Credit Card,0,Current,0,9972.97,FALSE,FALSE,FALSE,FALSE,
LN-500207,210,2,CUST-100001,R4,16,725.95,0.1753,0,Credit Card,0,Current,0,385.6375,FALSE,FALSE,FALSE,FALSE,
LN-500208,211,4053,CUST-103849,R6,4,12952.17,0.2068,0,Credit Card,2,30-59,57,8904.645,FALSE,FALSE,FALSE,FALSE,COL-1028
LN-500209,212,7543,CUST-107182,R3,5,139549.69,0.061,101,HELOC,0,Current,0,133332.13,FALSE,FALSE,FALSE,FALSE,
LN-500210,213,4448,CUST-104226,R5,18,8360.06,0.0932,64,Auto,0,Current,0,7870.1975,FALSE,FALSE,FALSE,FALSE,
LN-500211,214,7583,CUST-107222,R4,28,12414.23,0.0877,43,Auto,0,Current,0,9599.405,FALSE,FALSE,FALSE,FALSE,COL-1098
LN-500212,215,691,CUST-100656,R2,16,12358.96,0.1041,45,Auto,0,Current,0,10505.14,FALSE,FALSE,FALSE,FALSE,
LN-500214,218,4611,CUST-104378,R1,15,6992.03,0.2227,0,Credit Card,0,Current,0,3933.065,FALSE,FALSE,FALSE,FALSE,
LN-500215,219,3038,CUST-102880,R5,4,24644.14,0.0469,47,Auto,0,Current,0,23464.375,FALSE,FALSE,FALSE,FALSE,
LN-500216,220,2641,CUST-102500,R3,14,12754.15,0.155,0,Credit Card,0,Current,0,9167.065,FALSE,FALSE,FALSE,FALSE,
LN-500217,221,5770,CUST-105487,R5,18,17315.66,0.1217,14,Personal,1,1-29,13,16233.425,FALSE,FALSE,FALSE,FALSE,
LN-500218,222,7112,CUST-106769,R4,14,53627.51,0.0916,68,Auto,0,Current,0,44755.31,FALSE,FALSE,FALSE,FALSE,
LN-500219,223,5495,CUST-105222,R2,18,41631.77,0.0522,58,Auto,0,Current,0,35710.0025,FALSE,FALSE,FALSE,FALSE,
LN-500220,224,5533,CUST-105258,R2,25,34026.52,0.053,43,Auto,0,Current,0,25717.765,FALSE,FALSE,FALSE,FALSE,
LN-500221,225,1364,CUST-101291,R6,8,8088.1,0.132,22,Personal,1,1-29,23,7582.6,FALSE,FALSE,FALSE,FALSE,COL-1096
LN-500222,226,2609,CUST-102469,R3,5,12771.82,0.0875,76,HELOC,0,Current,0,11133.3325,FALSE,FALSE,FALSE,FALSE,
LN-500223,227,211,CUST-100203,R5,4,13776.08,0.1687,0,Credit Card,0,Current,0,10762.58,FALSE,FALSE,FALSE,FALSE,
LN-500224,228,5365,CUST-105099,R1,6,10838.25,0.2545,0,Credit Card,0,Current,0,9822.1725,FALSE,FALSE,FALSE,FALSE,
LN-500225,229,4191,CUST-103980,R2,10,16944.76,0.1368,36,Personal,0,Current,0,14120.62,FALSE,FALSE,FALSE,FALSE,
LN-500226,230,3197,CUST-103029,R2,28,17988.31,0.2461,0,Credit Card,0,Current,0,10680.5875,FALSE,FALSE,FALSE,FALSE,
LN-500227,231,3027,CUST-102869,R3,9,16389.81,0.1529,0,Credit Card,0,Current,0,14341.08,FALSE,FALSE,FALSE,FALSE,
LN-500228,232,3028,CUST-102870,R3,15,6708.47,0.0996,49,Personal,0,Current,0,4962.8675,FALSE,FALSE,FALSE,FALSE,
LN-500229,233,4298,CUST-104082,R1,4,40553.74,0.0479,52,Auto,0,Current,0,39968.83,FALSE,FALSE,FALSE,FALSE,
LN-500230,234,4735,CUST-104496,R5,17,15830.84,0.139,42,Personal,0,Current,0,15548.15,FALSE,FALSE,FALSE,FALSE,
LN-500231,235,4990,CUST-104740,R5,22,27811.88,0.0974,62,Auto,0,Current,0,23438.225,FALSE,FALSE,FALSE,FALSE,
LN-500232,236,7201,CUST-106855,R3,14,456172.06,0.0722,300,Mortgage,0,Current,0,448189.0675,FALSE,FALSE,FALSE,FALSE,
LN-500233,237,5656,CUST-105377,R7,14,23409.65,0.1679,0,Credit Card,0,Current,0,21946.55,FALSE,FALSE,FALSE,FALSE,COL-1015
LN-500234,238,3963,CUST-103762,R3,14,10613.51,0.1003,41,Auto,0,Current,0,10225.205,FALSE,FALSE,FALSE,FALSE,
LN-500235,239,2602,CUST-102463,R2,3,31964.25,0.0865,36,Auto,0,Current,0,29966.475,FALSE,FALSE,FALSE,FALSE,
LN-500236,240,5972,CUST-105684,R5,4,5762.1,0.2149,0,Credit Card,0,Current,0,5221.8975,FALSE,FALSE,FALSE,FALSE,COL-1025
LN-500237,241,4031,CUST-103827,R5,9,15925.65,0.0492,42,Auto,0,Current,0,12228.645,FALSE,FALSE,FALSE,FALSE,
LN-500238,242,2777,CUST-102630,R5,15,44536.54,0.0828,57,Auto,0,Current,0,43364.53,FALSE,FALSE,FALSE,FALSE,
LN-500239,243,7104,CUST-106761,R5,10,31539.86,0.1903,36,Personal,0,Current,0,22340.705,FALSE,FALSE,FALSE,FALSE,COL-1064
LN-500240,244,7109,CUST-106766,R1,17,9625.56,0.1709,47,Personal,0,Current,0,7935.96,FALSE,FALSE,FALSE,FALSE,
LN-500241,245,4924,CUST-104678,R5,2,8846.78,0.0511,39,Auto,1,1-29,29,8166.26,FALSE,FALSE,FALSE,FALSE,
LN-500242,246,4041,CUST-103837,R2,9,27479.21,0.0798,149,HELOC,2,30-59,52,27340.895,FALSE,FALSE,FALSE,FALSE,
LN-500243,247,4425,CUST-104204,R3,7,29393.71,0.0954,42,Auto,0,Current,0,26769.2725,FALSE,FALSE,FALSE,FALSE,
LN-500244,248,5675,CUST-105395,R6,12,24212.13,0.0857,21,Personal,0,Current,0,18915.72,FALSE,FALSE,FALSE,FALSE,
LN-500245,249,7599,CUST-107237,R5,17,447129.03,0.0651,300,Mortgage,0,Current,0,442657.74,FALSE,FALSE,FALSE,FALSE,
LN-500246,250,4172,CUST-103962,R3,7,28956.73,0.0804,60,Auto,0,Current,0,27870.8575,FALSE,FALSE,FALSE,FALSE,
LN-500247,251,6827,CUST-106503,R2,16,24310.25,0.1697,0,Credit Card,0,Current,0,22790.855,FALSE,FALSE,FALSE,FALSE,
LN-500248,252,194,CUST-100186,R5,4,604715.89,0.0634,182,Mortgage,0,Current,0,574812.4,FALSE,FALSE,FALSE,FALSE,
LN-500249,253,3159,CUST-102992,R2,27,17188.27,0.2251,0,Credit Card,0,Current,0,8594.11,FALSE,FALSE,FALSE,FALSE,
LN-500250,254,4099,CUST-103894,R3,17,113773.28,0.0843,106,HELOC,0,Current,0,104113.31,FALSE,FALSE,FALSE,FALSE,
LN-500251,255,5339,CUST-105073,R1,5,23507.48,0.0628,98,HELOC,0,Current,0,22967.7725,FALSE,FALSE,FALSE,FALSE,
LN-500252,256,3275,CUST-103103,R4,26,95466.57,0.0768,135,HELOC,0,Current,0,90162.87,FALSE,FALSE,FALSE,FALSE,COL-1111
LN-500253,257,2729,CUST-102585,R4,2,39023.1,0.1086,71,Auto,0,Current,0,38198.67,FALSE,FALSE,FALSE,FALSE,
LN-500254,258,2215,CUST-102097,R2,4,53579.18,0.101,53,Auto,0,Current,0,48271.7975,FALSE,FALSE,FALSE,FALSE,COL-1012
LN-500255,259,1909,CUST-101809,R5,25,9453.45,0.1806,49,Personal,0,Current,0,8440.5675,FALSE,FALSE,FALSE,FALSE,
LN-500256,260,4789,CUST-104548,R2,9,19827.68,0.1033,40,Auto,0,Current,0,17225.3075,FALSE,FALSE,FALSE,FALSE,
LN-500257,261,1892,CUST-101792,R3,1,471654.27,0.0651,328,Mortgage,0,Current,0,469497.315,FALSE,FALSE,FALSE,FALSE,
LN-500258,262,4876,CUST-104634,R4,10,22353.39,0.0763,47,Auto,0,Current,0,17002.89,FALSE,FALSE,FALSE,FALSE,
LN-500259,263,5348,CUST-105082,R3,28,29172.11,0.0575,61,Auto,0,Current,0,23792.0225,FALSE,FALSE,FALSE,FALSE,
LN-500260,264,6885,CUST-106555,R6,13,14229.79,0.0714,37,Auto,2,30-59,48,12210.6925,FALSE,FALSE,FALSE,FALSE,
LN-500261,265,2592,CUST-102454,R4,12,25891.41,0.0841,41,Auto,0,Current,0,25417.785,FALSE,FALSE,FALSE,FALSE,
LN-500262,266,6554,CUST-106242,R2,28,28127.78,0.0902,37,Auto,0,Current,0,25847.15,FALSE,FALSE,FALSE,FALSE,
LN-500263,267,5946,CUST-105658,R4,23,20672.9,0.2191,0,Credit Card,0,Current,0,20672.9,FALSE,FALSE,FALSE,FALSE,
LN-500264,268,7311,CUST-106962,R6,22,261058.34,0.0576,235,Mortgage,0,Current,0,258558.8375,FALSE,FALSE,FALSE,FALSE,
LN-500265,269,1032,CUST-100983,R7,4,20254.39,0.126,54,Personal,0,Current,0,18566.53,FALSE,FALSE,FALSE,FALSE,COL-1030
LN-500266,270,3800,CUST-103606,R3,22,17311.39,0.1862,0,Credit Card,0,Current,0,10819.6,FALSE,FALSE,FALSE,FALSE,
LN-500267,271,2651,CUST-102510,R1,13,4774.42,0.176,0,Credit Card,0,Current,0,4476.025,FALSE,FALSE,FALSE,FALSE,
LN-500268,272,5685,CUST-105404,R3,23,19705.68,0.1435,19,Personal,0,Current,0,12316.05,FALSE,FALSE,FALSE,FALSE,
LN-500269,273,2953,CUST-102799,R2,18,53830.38,0.1033,46,Auto,0,Current,0,40665.2925,FALSE,FALSE,FALSE,FALSE,
LN-500270,274,3508,CUST-103325,R3,2,28026.01,0.0988,60,Auto,0,Current,0,24172.435,FALSE,FALSE,FALSE,FALSE,
LN-500271,275,799,CUST-100758,R4,16,2581.95,0.1574,41,Personal,0,Current,0,2251.3575,FALSE,FALSE,FALSE,FALSE,
LN-500272,276,5827,CUST-105541,R1,27,28674.77,0.1849,46,Personal,0,Current,0,21194.45,FALSE,FALSE,FALSE,FALSE,
LN-500273,277,641,CUST-100608,R1,5,24649.29,0.0994,66,Auto,0,Current,0,20447.7525,FALSE,FALSE,FALSE,FALSE,COL-1070
LN-500274,278,2964,CUST-102810,R7,1,51725.58,0.0683,72,Auto,0,Current,0,45798.6975,FALSE,FALSE,FALSE,FALSE,
LN-500275,279,855,CUST-100811,R3,9,140486.42,0.0871,161,HELOC,0,Current,0,139831.9775,FALSE,FALSE,FALSE,FALSE,
LN-500276,280,47,CUST-100044,R6,18,15816.42,0.2377,0,Credit Card,0,Current,0,10379.505,FALSE,FALSE,FALSE,FALSE,
LN-500277,281,5542,CUST-105267,R2,23,7996.91,0.1932,0,Credit Card,0,Current,0,4498.31,FALSE,FALSE,FALSE,FALSE,
LN-500278,282,1381,CUST-101308,R5,5,36210.59,0.0716,49,Auto,0,Current,0,33439.3775,FALSE,FALSE,FALSE,FALSE,
LN-500279,283,5868,CUST-105582,R3,11,2518.35,0.1891,0,Credit Card,0,Current,0,2203.56,FALSE,FALSE,FALSE,FALSE,
LN-500280,284,8208,CUST-107817,R1,18,43966.44,0.0925,60,Auto,0,Current,0,34623.6225,FALSE,FALSE,FALSE,FALSE,
LN-500281,285,1291,CUST-101221,R2,25,1557.6,0.2381,0,Credit Card,0,Current,0,1460.25,FALSE,FALSE,FALSE,FALSE,
LN-500282,286,5950,CUST-105662,R1,18,14131.73,0.049,58,Auto,0,Current,0,12304.355,FALSE,FALSE,FALSE,FALSE,
LN-500283,287,2894,CUST-102743,R5,4,2598.43,0.2427,0,Credit Card,0,Current,0,1380.3925,FALSE,FALSE,FALSE,FALSE,
LN-500284,288,2854,CUST-102704,R6,16,2047.16,0.2153,0,Credit Card,0,Current,0,1087.535,FALSE,FALSE,FALSE,FALSE,
LN-500285,289,5606,CUST-105329,R2,10,110221.74,0.0925,105,HELOC,0,Current,0,103136.0625,FALSE,FALSE,FALSE,FALSE,COL-1005
LN-500286,290,1404,CUST-101328,R7,19,15664.1,0.0763,37,Auto,0,Current,0,12171.4625,FALSE,FALSE,FALSE,FALSE,COL-1014
LN-500287,291,159,CUST-100152,R4,22,54314.76,0.0568,61,Auto,0,Current,0,46968.8775,FALSE,FALSE,FALSE,FALSE,
LN-500288,292,1351,CUST-101279,R1,21,23129.81,0.098,43,Auto,0,Current,0,18692.135,FALSE,FALSE,FALSE,FALSE,
LN-500289,293,7254,CUST-106907,R1,9,11954.74,0.2435,0,Credit Card,0,Current,0,8592.4975,FALSE,FALSE,FALSE,FALSE,
LN-500290,294,4521,CUST-104294,R3,25,128551.94,0.0623,140,HELOC,0,Current,0,127863.2675,FALSE,FALSE,FALSE,FALSE,
LN-500291,295,6200,CUST-105904,R3,23,18669.98,0.088,49,Auto,0,Current,0,15240.8,FALSE,FALSE,FALSE,FALSE,
LN-500292,296,1642,CUST-101553,R6,2,17254.45,0.2553,0,Credit Card,0,Current,0,11323.195,FALSE,FALSE,FALSE,FALSE,COL-1007
LN-500293,297,2670,CUST-102529,R3,2,13287.4,0.0921,54,Auto,0,Current,0,10519.225,FALSE,FALSE,FALSE,FALSE,
LN-500294,298,8048,CUST-107666,R4,9,12678.18,0.0779,50,Auto,0,Current,0,11156.82,FALSE,FALSE,FALSE,FALSE,
LN-500295,299,4328,CUST-104111,R3,3,27996.11,0.0934,61,Auto,0,Current,0,24209.7725,FALSE,FALSE,FALSE,FALSE,
LN-500296,300,4994,CUST-104743,R2,1,23773.59,0.1873,0,Credit Card,0,Current,0,14858.46,FALSE,FALSE,FALSE,FALSE,
LN-500297,301,7961,CUST-107582,R2,27,15766.18,0.072,64,Auto,0,Current,0,14842.3675,FALSE,FALSE,FALSE,FALSE,
LN-500298,303,1926,CUST-101825,R6,23,2518.76,0.1206,21,Personal,0,Current,0,2046.485,TRUE,FALSE,FALSE,FALSE,COL-1088
LN-500299,304,5632,CUST-105354,R4,8,15131.71,0.2542,0,Credit Card,0,Current,0,9930.1675,FALSE,FALSE,FALSE,FALSE,COL-1031
LN-500300,305,3176,CUST-103009,R2,27,46941.92,0.0874,53,Auto,0,Current,0,35649.245,FALSE,FALSE,FALSE,FALSE,
LN-500301,306,1602,CUST-101515,R3,23,16728.9,0.0902,62,Auto,0,Current,0,16728.9,FALSE,FALSE,FALSE,FALSE,
LN-500302,308,559,CUST-100532,R5,7,82921.08,0.0991,128,HELOC,2,30-59,54,78548.295,TRUE,FALSE,FALSE,FALSE,COL-1019
LN-500303,309,3864,CUST-103668,R2,19,23158.13,0.1751,0,Credit Card,0,Current,0,21710.75,FALSE,FALSE,FALSE,FALSE,
LN-500304,310,6404,CUST-106100,R1,10,29563.71,0.0849,53,Auto,0,Current,0,24543.42,FALSE,FALSE,FALSE,FALSE,
LN-500305,311,5679,CUST-105399,R2,10,65488.08,0.0786,104,HELOC,0,Current,0,59348.6025,FALSE,FALSE,FALSE,FALSE,
LN-500306,312,7611,CUST-107248,R1,28,18554.8,0.1039,37,Auto,0,Current,0,15545.92,FALSE,FALSE,FALSE,FALSE,
LN-500307,313,4678,CUST-104440,R3,28,125504.24,0.0894,130,HELOC,0,Current,0,113919.2,FALSE,FALSE,FALSE,FALSE,
LN-500308,314,3937,CUST-103737,R3,7,31805.95,0.154,49,Personal,0,Current,0,27911.35,FALSE,FALSE,FALSE,FALSE,
LN-500309,315,429,CUST-100412,R5,12,10225.38,0.0606,42,Auto,0,Current,0,8947.215,FALSE,FALSE,FALSE,FALSE,
LN-500310,316,6391,CUST-106088,R2,22,11742.94,0.1034,71,Auto,0,Current,0,10378.4725,FALSE,FALSE,FALSE,FALSE,
LN-500311,317,1005,CUST-100956,R3,24,22446.79,0.0953,55,Auto,0,Current,0,21528.52,FALSE,FALSE,FALSE,FALSE,
LN-500312,318,281,CUST-100269,R2,25,19405.55,0.0792,56,Auto,0,Current,0,18106.0625,FALSE,FALSE,FALSE,FALSE,
LN-500313,319,7546,CUST-107185,R4,6,31990.08,0.0698,53,Auto,0,Current,0,28821.2325,FALSE,FALSE,FALSE,FALSE,
LN-500314,320,2839,CUST-102690,R1,13,42224.45,0.0906,115,HELOC,0,Current,0,39195.2975,FALSE,FALSE,FALSE,FALSE,
LN-500315,321,767,CUST-100729,R2,18,6139.44,0.2495,0,Credit Card,0,Current,0,4220.865,FALSE,FALSE,FALSE,FALSE,
LN-500316,322,4259,CUST-104046,R5,25,44237.35,0.0979,37,Auto,0,Current,0,30786.85,FALSE,FALSE,FALSE,FALSE,
LN-500318,325,1485,CUST-101405,R3,22,323694.49,0.0577,194,Mortgage,0,Current,0,322443.0925,FALSE,FALSE,FALSE,FALSE,
LN-500319,326,4977,CUST-104728,R3,14,19466.28,0.0636,67,Auto,0,Current,0,15761.895,FALSE,FALSE,FALSE,FALSE,
LN-500320,327,2996,CUST-102839,R2,1,13510.09,0.1861,38,Personal,0,Current,0,12443.5,FALSE,FALSE,FALSE,FALSE,
LN-500321,328,385,CUST-100368,R2,10,214686.43,0.0579,198,Mortgage,0,Current,0,204114.7975,FALSE,FALSE,FALSE,FALSE,
LN-500322,329,5203,CUST-104946,R4,8,36270.04,0.0711,39,Auto,0,Current,0,29992.54,FALSE,FALSE,FALSE,FALSE,
LN-500323,330,7988,CUST-107608,R7,21,25627.77,0.0523,36,Auto,0,Current,0,25093.86,FALSE,FALSE,FALSE,FALSE,COL-1107
LN-500324,331,5549,CUST-105274,R4,10,11917.48,0.1213,53,Personal,0,Current,0,10399.675,FALSE,FALSE,FALSE,FALSE,
LN-500325,332,74,CUST-100070,R5,12,30446.21,0.0851,27,Personal,0,Current,0,21143.18,FALSE,FALSE,FALSE,FALSE,
LN-500326,333,7532,CUST-107171,R3,16,5337.58,0.2114,0,Credit Card,0,Current,0,3669.58,FALSE,FALSE,FALSE,FALSE,
LN-500327,334,3996,CUST-103794,R3,18,28199.98,0.2127,50,Personal,0,Current,0,25661.98,FALSE,FALSE,FALSE,FALSE,COL-1067
LN-500328,335,4336,CUST-104118,R4,25,1529.46,0.1576,0,Credit Card,0,Current,0,1481.6625,FALSE,FALSE,FALSE,FALSE,
LN-500329,336,3200,CUST-103032,R5,8,7472.39,0.0874,56,Personal,4,90+,113,7072.07,FALSE,FALSE,FALSE,FALSE,COL-1082
LN-500330,337,7533,CUST-107172,R5,4,19466.19,0.1582,0,Credit Card,0,Current,0,14599.65,FALSE,FALSE,FALSE,FALSE,
LN-500331,339,2380,CUST-102249,R4,21,19278.82,0.098,40,Personal,0,Current,0,14218.135,FALSE,FALSE,FALSE,TRUE,COL-1078
LN-500332,340,2353,CUST-102224,R4,4,29847.35,0.21,35,Personal,0,Current,0,19613.99,FALSE,FALSE,FALSE,FALSE,
LN-500333,341,1183,CUST-101118,R4,28,2652.48,0.2444,0,Credit Card,0,Current,0,1409.13,FALSE,FALSE,FALSE,FALSE,COL-1018
LN-500334,342,7731,CUST-107363,R5,12,19858.03,0.2362,0,Credit Card,0,Current,0,17996.335,FALSE,FALSE,FALSE,FALSE,COL-1033
LN-500335,343,1735,CUST-101643,R4,25,54738.22,0.0874,51,Auto,0,Current,0,48298.42,FALSE,FALSE,FALSE,FALSE,
LN-500336,344,102,CUST-100097,R6,25,117182.35,0.0928,90,HELOC,0,Current,0,109370.17,FALSE,FALSE,FALSE,FALSE,
LN-500337,345,5971,CUST-105683,R1,5,12986.93,0.0702,50,Auto,0,Current,0,11623.295,FALSE,FALSE,FALSE,FALSE,
LN-500338,346,5763,CUST-105481,R6,14,9611.4,0.1039,43,Auto,0,Current,0,8102.64,FALSE,FALSE,FALSE,FALSE,COL-1025
LN-500339,347,3772,CUST-103578,R6,20,34626.87,0.1801,58,Personal,4,90+,101,33731.34,FALSE,FALSE,FALSE,FALSE,COL-1058
LN-500340,348,1066,CUST-101013,R6,3,34392.81,0.0486,48,Auto,0,Current,0,27406.74,FALSE,FALSE,FALSE,FALSE,
LN-500341,349,917,CUST-100871,R4,15,125374.58,0.069,109,HELOC,0,Current,0,122786.5625,FALSE,FALSE,FALSE,FALSE,COL-1044
LN-500342,350,6655,CUST-106338,R2,10,5217.51,0.2348,0,Credit Card,0,Current,0,4076.16,FALSE,FALSE,FALSE,FALSE,
LN-500343,351,1962,CUST-101858,R4,2,7333.35,0.1684,37,Personal,0,Current,0,5846.85,FALSE,FALSE,FALSE,FALSE,COL-1100
LN-500344,352,2284,CUST-102160,R1,17,12766.33,0.2496,0,Credit Card,0,Current,0,11569.4875,FALSE,FALSE,FALSE,FALSE,
LN-500345,353,1511,CUST-101427,R3,13,11100.37,0.1087,37,Personal,3,60-89,78,7950.265,FALSE,FALSE,FALSE,FALSE,COL-1004
LN-500346,354,8276,CUST-107883,R6,10,43610.21,0.0638,47,Auto,0,Current,0,42914.3,FALSE,FALSE,FALSE,FALSE,
LN-500347,355,4716,CUST-104477,R5,15,19252.41,0.159,0,Credit Card,0,Current,0,19252.41,FALSE,FALSE,FALSE,FALSE,
LN-500348,356,3942,CUST-103742,R3,18,20372.39,0.1652,0,Credit Card,0,Current,0,17825.84,FALSE,FALSE,FALSE,FALSE,
LN-500349,357,8171,CUST-107781,R4,21,47887.94,0.1022,36,Auto,0,Current,0,34918.295,FALSE,FALSE,FALSE,FALSE,
LN-500350,358,7693,CUST-107326,R3,8,13870.48,0.0713,42,Auto,0,Current,0,12384.355,FALSE,FALSE,FALSE,FALSE,
LN-500351,359,145,CUST-100138,R4,28,29396.61,0.1564,19,Personal,0,Current,0,20210.16,FALSE,FALSE,FALSE,FALSE,
LN-500352,360,3406,CUST-103228,R4,11,272239.44,0.0581,346,Mortgage,0,Current,0,265748.175,FALSE,FALSE,FALSE,FALSE,
LN-500353,361,5562,CUST-105286,R3,19,28552.54,0.1455,56,Personal,0,Current,0,28170.1375,FALSE,FALSE,FALSE,FALSE,
LN-500354,362,2743,CUST-102598,R4,22,44188.5,0.0811,63,Auto,0,Current,0,36823.8,FALSE,FALSE,FALSE,FALSE,COL-1069
LN-500355,363,4233,CUST-104021,R3,9,21762.71,0.1869,26,Personal,0,Current,0,12973.895,FALSE,FALSE,FALSE,FALSE,
LN-500356,364,4591,CUST-104358,R4,4,19913.23,0.2069,48,Personal,0,Current,0,18979.795,FALSE,FALSE,FALSE,FALSE,
LN-500357,365,6707,CUST-106386,R1,5,29019.19,0.0697,37,Auto,0,Current,0,23136.94,FALSE,FALSE,FALSE,FALSE,
LN-500359,368,2775,CUST-102628,R6,11,17377.88,0.1647,0,Credit Card,0,Current,0,13033.4,FALSE,FALSE,FALSE,FALSE,
LN-500360,369,6673,CUST-106354,R5,22,39945.97,0.0769,70,Auto,0,Current,0,39089.98,FALSE,FALSE,FALSE,FALSE,
LN-500361,370,1174,CUST-101109,R3,11,17999.92,0.129,44,Personal,0,Current,0,15852.1975,FALSE,FALSE,FALSE,FALSE,
LN-500362,371,5361,CUST-105095,R1,4,17438.47,0.1093,21,Personal,0,Current,0,10354.12,FALSE,FALSE,FALSE,FALSE,
LN-500363,372,3263,CUST-103092,R4,19,34782.75,0.2034,30,Personal,0,Current,0,33913.185,FALSE,FALSE,FALSE,FALSE,
LN-500364,373,6545,CUST-106234,R3,18,17536.57,0.1043,55,Auto,0,Current,0,15862.6075,FALSE,FALSE,FALSE,FALSE,
LN-500365,374,6610,CUST-106295,R5,20,15716.7,0.0988,104,HELOC,0,Current,0,13903.26,FALSE,FALSE,FALSE,FALSE,
LN-500366,375,1673,CUST-101583,R5,15,33658.06,0.1045,40,Personal,0,Current,0,28609.36,FALSE,FALSE,FALSE,FALSE,
LN-500368,379,2077,CUST-101964,R2,24,133496.2,0.0616,80,HELOC,0,Current,0,123484,FALSE,FALSE,FALSE,FALSE,
LN-500369,381,8328,CUST-107932,R5,13,19474.59,0.0979,61,Auto,0,Current,0,17080.14,FALSE,FALSE,FALSE,TRUE,
LN-500370,382,411,CUST-100394,R1,19,63653.09,0.0866,150,HELOC,0,Current,0,59515.6775,FALSE,FALSE,FALSE,FALSE,
LN-500371,383,3891,CUST-103694,R1,20,14173.66,0.1746,0,Credit Card,0,Current,0,7529.7475,FALSE,FALSE,FALSE,FALSE,
LN-500372,384,7658,CUST-107292,R2,23,12939.02,0.0684,70,Auto,0,Current,0,10582.31,FALSE,FALSE,FALSE,FALSE,
LN-500373,385,1907,CUST-101807,R5,14,24828.7,0.1701,0,Credit Card,0,Current,0,22501.0075,FALSE,FALSE,FALSE,FALSE,
LN-500374,386,2681,CUST-102539,R7,12,488680.09,0.0739,212,Mortgage,0,Current,0,474849.55,FALSE,FALSE,FALSE,FALSE,
LN-500375,387,1921,CUST-101820,R7,24,29383.1,0.0956,47,Auto,1,1-29,7,29383.1,FALSE,FALSE,FALSE,FALSE,COL-1114
LN-500376,388,6099,CUST-105808,R7,9,34466.25,0.0912,40,Auto,1,1-29,22,29296.29,FALSE,FALSE,FALSE,FALSE,COL-1114
